simulation,manning_mean,manning_median,depth_mean,depth_median,flooded_area_km2
381,0.0615724983441219,0.0530501771168794,1.0519198179244995,0.9096221923828125,0.5349499999999999
382,0.03998215038921256,0.0321445687321325,1.045509934425354,0.9361572265625,0.5422
383,0.06487743000925547,0.063952103107681,1.0212452411651611,0.8915596008300781,0.52925
384,0.06406520009399665,0.0606153206722859,1.0611658096313477,0.9689407348632812,0.548175
385,0.050773456581660936,0.0590188130028634,1.0581649541854858,0.9311103820800781,0.53635
386,0.05335867728469954,0.0465972160392353,1.041991949081421,0.9238872528076172,0.5397
387,0.055941794976138715,0.043524133192687,1.087407112121582,0.9886245727539062,0.55455
388,0.05258251412939115,0.0506591392966697,1.0579276084899902,0.9617156982421875,0.544925
389,0.05865782264817383,0.0606137955996359,1.0516488552093506,0.9557838439941406,0.54445
390,0.0473703705481138,0.0348486717782066,1.0329618453979492,0.9051895141601562,0.5323
391,0.04269053949974277,0.0424862202443218,1.0643887519836426,0.9698715209960938,0.548675
392,0.0506295979971082,0.0445982276731169,1.062091588973999,0.96630859375,0.5495749999999999
393,0.04519426362357945,0.0459867254341475,1.0648847818374634,0.9718017578125,0.547625
394,0.05159541651907277,0.053395903917859,1.0276297330856323,0.9084320068359375,0.535175
395,0.06510314361827395,0.0755705278818936,1.1026195287704468,1.0069465637207031,0.55645
396,0.032698851153298555,0.0257450973261005,1.0398225784301758,0.9156360626220703,0.54225
397,0.07493236770276696,0.0613649210362595,1.116713523864746,1.0069198608398438,0.550875
398,0.026203943524758244,0.0105125727080929,1.04715895652771,0.932220458984375,0.5398999999999999
399,0.056906940390585845,0.0696625578141834,1.0665117502212524,0.9676151275634766,0.5483
400,0.056047252069677575,0.0514343021739591,1.0442882776260376,0.9302444458007812,0.53765
401,0.05590069226598427,0.0548796898789873,1.0385607481002808,0.9156951904296875,0.541325
402,0.0599845729273134,0.0570553980148247,1.0264962911605835,0.8966522216796875,0.53515
403,0.04646601083919981,0.0351608048589347,1.0215624570846558,0.9008522033691406,0.533025
404,0.056561685353338775,0.0607207047978022,1.0767560005187988,0.9885635375976562,0.553125
405,0.06674687103726352,0.0610977623606459,1.0347563028335571,0.8771286010742188,0.527625
406,0.06839763219114474,0.0790032299327663,1.0260891914367676,0.8985214233398438,0.537625
407,0.058330020831002215,0.0711249781804213,1.0733449459075928,0.9783096313476562,0.5502
408,0.04690627149903142,0.06312613230034,1.0602960586547852,0.965789794921875,0.546625
409,0.06598514489901294,0.0687829301083411,1.010775089263916,0.8064594268798828,0.5188499999999999
410,0.0723328730611651,0.0869666903193433,1.0737786293029785,0.9691619873046875,0.542775
411,0.046328432425404395,0.0504909674573035,0.9943379759788513,0.8293876647949219,0.5253249999999999
412,0.06814919875466421,0.0734312143583793,1.0350463390350342,0.9220638275146484,0.5402
413,0.0531545105051485,0.0459012721172484,1.0459753274917603,0.9340286254882812,0.538825
414,0.07305882050932808,0.0580107400964493,1.029411792755127,0.9148330688476562,0.536725
415,0.05794245030738677,0.0533256631701988,1.0312494039535522,0.9111099243164062,0.536225
416,0.04907150694646231,0.0362336288541769,1.0384694337844849,0.9055862426757812,0.53205
417,0.04569943999657749,0.0375503253727195,1.0794854164123535,0.9777679443359375,0.547875
418,0.06255362774284903,0.0510207339473536,1.0229673385620117,0.9032688140869141,0.5403
419,0.06175890818140833,0.0630731908167945,1.0221798419952393,0.8961696624755859,0.5359999999999999
