,sfincs_depth_mean,sfincs_depth_median,sfincs_area_km2,sfincs_manning_mean,hecras_depth_mean,hecras_depth_median,hecras_area_km2,hecras_manning_mean
943,1.0716544,0.97234344,0.54785,0.039366316733452644,1.2491281,0.9742737,0.712325,0.042908257765840147
944,1.0305423,0.9142914,0.536625,0.03724913256250361,1.1940509,0.9253082,0.734275,0.03688819766278135
945,1.083447,0.9551239,0.5337,0.04099261017668672,1.2600315,1.0724182,0.587525,0.04385909240291918
946,1.0249258,0.90031624,0.5308999999999999,0.056233285700718866,1.1617204,0.9673271,0.6564,0.059035645786561765
947,1.0305481,0.85251236,0.5214,0.05661693857249701,1.1463486,1.0531616,0.530925,0.05815526946271516
948,1.1187038,1.0114746,0.550875,0.04339443223104547,1.3306894,1.0460663,0.643875,0.04613898317570451
949,0.98825765,0.81552887,0.517125,0.0535715175054272,1.1151544,0.9812546,0.618675,0.053969096493870855
950,1.0450068,0.93138695,0.5435,0.054319302767030474,1.2978172,1.0115585,0.683075,0.06037356057118258
951,1.0418998,0.93208313,0.54025,0.05990304112896495,1.297862,1.0115719,0.6830499999999999,0.06532290348985599
952,0.9958663,0.83572006,0.52945,0.06587201750215112,1.2978418,1.0115509,0.683075,0.07145920145188238
953,1.0422709,0.9360657,0.5459999999999999,0.05799779961733295,1.2978193,1.0115509,0.683075,0.06026955346133949
954,0.9644995,0.74905396,0.505575,0.03982641527191925,1.2978787,1.0115719,0.6830499999999999,0.044489220476764374
955,1.0296042,0.9079628,0.5376,0.04957005945887237,1.2978661,1.0115719,0.6830499999999999,0.05186455317219155
956,1.0210409,0.8780174,0.5359499999999999,0.05082758465505963,1.2978747,1.0115719,0.6830499999999999,0.05607992387238977
957,1.031714,0.912735,0.534,0.06570600099965171,1.2978427,1.0115509,0.683075,0.07079540778786318
958,1.0347332,0.91845703,0.537175,0.05273168859619526,1.2978305,1.0115509,0.683075,0.058481930118683995
959,1.0371107,0.9173126,0.538225,0.03863447385292783,1.2978688,1.0115719,0.6830499999999999,0.04295302113230687
960,1.0120051,0.8731537,0.5257999999999999,0.05193740243051182,1.2978308,1.0115509,0.683075,0.05668195331992803
961,1.0536505,0.9629822,0.547825,0.05625326818311636,1.2978077,1.0115509,0.683075,0.060883911188350376
962,1.1031445,1.010685,0.55875,0.052595579013177164,1.2978054,1.0115509,0.683075,0.05702822767768778
963,1.0534362,0.9443054,0.54475,0.046674736950616455,1.2978255,1.0115509,0.683075,0.05222299952667634
964,1.1055863,0.9971695,0.555675,0.04849428498677301,1.2978722,1.0115719,0.6830499999999999,0.05094991995883793
965,1.0391406,0.929039,0.539725,0.04979812096831704,1.2978401,1.0115509,0.683075,0.05461372019978038
966,0.99811935,0.8274517,0.5199,0.059635712117539416,1.2978386,1.0115509,0.683075,0.06308168926618253
967,1.104356,1.0133057,0.55765,0.060926660992475595,1.2978312,1.0115509,0.683075,0.06549759667796086
968,1.0649178,0.9655304,0.5504749999999999,0.056227055698908554,1.2978137,1.0115509,0.683075,0.060701240308355366
969,1.0786963,0.96884537,0.5438,0.0458143461614154,1.2978243,1.0115509,0.683075,0.051148813945215275
970,1.0814635,0.98708344,0.5516249999999999,0.056326245173649925,1.2978692,1.0115757,0.6830499999999999,0.06168561688033106
971,1.0432308,0.9457054,0.545975,0.06053487822766416,1.297872,1.0115719,0.6830499999999999,0.06676575162016286
972,1.0061016,0.86986923,0.5292,0.043955577030754193,1.2968206,1.0113335,0.68285,0.05052062293725874
973,1.0522492,0.9514351,0.54065,0.05641533446394512,1.2978305,1.0115509,0.683075,0.06259815225698614
974,1.037087,0.92723083,0.543575,0.0533243554287567,1.2978778,1.0115719,0.6830499999999999,0.058926378283616375
975,1.0480243,0.9386978,0.539125,0.04762917077629508,1.2978226,1.0115509,0.683075,0.05105832095147719
976,1.0659703,0.9705391,0.54975,0.05387535056519091,1.2978154,1.0115509,0.683075,0.06012955664744447
977,1.0443755,0.93814087,0.545175,0.060913709705305324,1.2977704,1.0114288,0.683125,0.06760609579196539
978,1.0305583,0.8980789,0.543325,0.06033991191184661,1.297903,1.0115929,0.683025,0.06713342108696971
979,1.1013789,0.9963417,0.552225,0.06236108194982916,1.2978218,1.0115509,0.683075,0.06555336252938712
980,1.0692796,0.9731407,0.5471,0.07456691231267042,1.2978337,1.0115509,0.683075,0.07908248110347227
981,1.0019773,0.83423615,0.521975,0.06744889972602484,1.2978734,1.0115757,0.6830499999999999,0.0696602377976197
982,0.9992056,0.8580055,0.52455,0.05848828986360965,1.2978289,1.0115509,0.683075,0.06317839148033808
983,1.0352234,0.9228134,0.5413749999999999,0.04222214512171846,1.2978591,1.0115719,0.6830499999999999,0.04549027881182563
984,1.0339184,0.91994476,0.539825,0.06586862126693956,1.2978063,1.0115509,0.683075,0.06988855806451696
985,1.0302843,0.9039192,0.53335,0.0663643681669889,1.2978203,1.0115509,0.683075,0.07440146801424258
986,1.0784658,0.98677063,0.5556249999999999,0.0596672201984653,1.2978675,1.0115719,0.6830499999999999,0.06677162184858199
987,1.046013,0.9351883,0.539125,0.058812742449023805,1.2978384,1.0115509,0.683075,0.06249254004140441
988,1.0340469,0.9248123,0.542175,0.062393123030788325,1.2978218,1.0115509,0.683075,0.06955567271090006
989,1.0529598,0.93711853,0.54025,0.050331804060912144,1.2978032,1.0115509,0.683075,0.0556199721791914
990,1.0447996,0.9266243,0.5363,0.05948568420916042,1.297877,1.0115719,0.6830499999999999,0.06307063834014438
991,1.0500644,0.9344101,0.5458,0.05834906647951656,1.2978758,1.0115719,0.6830499999999999,0.06400888216200659
992,1.0775745,0.9791641,0.552375,0.05305413035237933,1.2978237,1.0115509,0.683075,0.057911445731318734
993,1.0369195,0.91280365,0.537225,0.0618110282574296,1.2978343,1.0115509,0.683075,0.06744515698814924
994,1.0855888,0.99974823,0.560775,0.057056694449206254,1.2978442,1.0115585,0.683075,0.06294579688985212
995,1.017998,0.86920166,0.526975,0.08062122901269433,1.297802,1.0115509,0.683075,0.08392248777359604
996,1.0722396,0.97460556,0.54965,0.052062269039668624,1.2978404,1.0115585,0.683075,0.05647952607119807
997,1.0418857,0.8951645,0.546325,0.0751248673913525,1.2978692,1.0115719,0.6830499999999999,0.08213832555643126
998,1.0725186,0.9744415,0.5456,0.056473101107075666,1.2978334,1.0115585,0.683075,0.060351102011745
999,1.0277562,0.9046402,0.532825,0.055496044565770904,1.297826,1.0115509,0.683075,0.059462135740481877
